order_id,order_date,customer_id,customer_name,product_id,category,product_name,sales,quantity,discount,profit
ORD-100246,2020-01-11,CUST-5911,Customer_3,PROD-592,Furniture,Laptop,458.33,9,0.04,13.95
ORD-100247,2020-01-11,CUST-4987,Customer_84,PROD-165,Furniture,Desk,77.35,3,0.17,9.74
ORD-100248,2020-01-11,CUST-7015,Customer_156,PROD-278,Furniture,Table,256.55,6,0.26,156.74
ORD-100249,2020-01-11,CUST-2218,Customer_151,PROD-878,Technology,Desk,55.51,8,0.03,12.7
ORD-100250,2020-01-11,CUST-5496,Customer_176,PROD-542,Furniture,Printer,480.88,5,0.07,86.58
ORD-100251,2020-01-11,CUST-5735,Customer_195,PROD-648,Furniture,Desk,115.46,7,0.22,107.06
ORD-100252,2020-01-11,CUST-5555,Customer_426,PROD-300,Office Supplies,Printer,106.74,9,0.14,136.17
ORD-100253,2020-01-11,CUST-9050,Customer_472,PROD-969,Office Supplies,Monitor,445.55,1,0.18,-42.75
ORD-100254,2020-01-11,CUST-4446,Customer_107,PROD-148,Office Supplies,Chair,484.25,8,0.18,68.94
ORD-100255,2020-01-11,CUST-2045,Customer_424,PROD-886,Furniture,Desk,351.84,2,0.12,23.15
ORD-100256,2020-01-11,CUST-7893,Customer_134,PROD-779,Furniture,Monitor,69.29,1,0.21,158.49
ORD-100257,2020-01-11,CUST-2693,Customer_276,PROD-362,Furniture,Desk,248.07,4,0.26,-40.81
ORD-100258,2020-01-11,CUST-4436,Customer_395,PROD-232,Technology,Printer,410.14,6,0.27,1.75
ORD-100259,2020-01-11,CUST-9754,Customer_352,PROD-909,Technology,Monitor,290.51,8,0.01,28.94
ORD-100260,2020-01-11,CUST-6895,Customer_380,PROD-443,Office Supplies,Printer,74.97,1,0.17,-30.54
ORD-100261,2020-01-11,CUST-4354,Customer_155,PROD-275,Technology,Laptop,94.22,1,0.01,48.85
ORD-100262,2020-01-11,CUST-1225,Customer_277,PROD-490,Technology,Desk,433.43,2,0.27,135.94
ORD-100263,2020-01-11,CUST-5893,Customer_236,PROD-110,Technology,Phone,268.24,9,0.13,3.08
ORD-100264,2020-01-12,CUST-8022,Customer_240,PROD-300,Office Supplies,Printer,355.86,4,0.27,138.62
ORD-100265,2020-01-12,CUST-6600,Customer_370,PROD-908,Office Supplies,Phone,192.8,7,0.06,82.25
ORD-100266,2020-01-12,CUST-8996,Customer_13,PROD-102,Technology,Chair,270.92,3,0.05,36.18
ORD-100267,2020-01-12,CUST-8683,Customer_342,PROD-313,Furniture,Chair,488.78,1,0.27,42.2
ORD-100268,2020-01-12,CUST-5642,Customer_35,PROD-907,Office Supplies,Phone,171.55,1,0.28,-20.92
ORD-100269,2020-01-12,CUST-8679,Customer_47,PROD-406,Technology,Table,340.65,9,0.23,12.45
ORD-100270,2020-01-12,CUST-9208,Customer_214,PROD-643,Furniture,Chair,94.53,4,0.07,132.81
ORD-100271,2020-01-12,CUST-8339,Customer_412,PROD-659,Furniture,Phone,69.65,3,0.05,165.69
ORD-100272,2020-01-12,CUST-3205,Customer_405,PROD-426,Office Supplies,Laptop,393.98,5,0.22,16.4
ORD-100273,2020-01-12,CUST-2069,Customer_494,PROD-863,Furniture,Laptop,423.61,1,0.19,97.17
ORD-100274,2020-01-12,CUST-4444,Customer_146,PROD-298,Office Supplies,Chair,337.47,3,0.26,-41.32
ORD-100275,2020-01-12,CUST-2060,Customer_159,PROD-700,Technology,Monitor,87.52,4,0.08,-30.65
ORD-100276,2020-01-12,CUST-3327,Customer_444,PROD-208,Office Supplies,Phone,127.89,6,0.09,191.09
ORD-100277,2020-01-12,CUST-4420,Customer_125,PROD-390,Furniture,Phone,456.48,9,0.22,174.13
ORD-100278,2020-01-12,CUST-1301,Customer_110,PROD-207,Office Supplies,Phone,151.46,3,0.08,-29.68
ORD-100279,2020-01-12,CUST-1606,Customer_37,PROD-507,Office Supplies,Table,411.24,4,0.14,155.58
ORD-100280,2020-01-12,CUST-4170,Customer_277,PROD-651,Technology,Chair,150.11,5,0.16,-24.37
ORD-100281,2020-01-12,CUST-1699,Customer_14,PROD-151,Furniture,Table,470.34,8,0.2,157.13
ORD-100282,2020-01-12,CUST-6088,Customer_473,PROD-211,Office Supplies,Phone,458.08,9,0.1,178.38
ORD-100283,2020-01-12,CUST-1190,Customer_347,PROD-394,Technology,Printer,31.2,3,0.26,-11.73
ORD-100284,2020-01-12,CUST-1980,Customer_232,PROD-679,Technology,Phone,387.5,3,0.12,-13.19
ORD-100285,2020-01-12,CUST-3975,Customer_316,PROD-288,Technology,Printer,93.04,7,0.01,181.64
ORD-100286,2020-01-12,CUST-7102,Customer_124,PROD-943,Technology,Laptop,115.48,9,0.02,25.36
ORD-100287,2020-01-12,CUST-2184,Customer_279,PROD-820,Technology,Printer,235.32,1,0.29,68.16
ORD-100288,2020-01-13,CUST-4327,Customer_479,PROD-164,Office Supplies,Laptop,292.4,1,0.19,26.11
ORD-100289,2020-01-13,CUST-4394,Customer_111,PROD-673,Office Supplies,Chair,169.64,2,0.15,137.33
ORD-100290,2020-01-13,CUST-9319,Customer_124,PROD-564,Furniture,Monitor,291.94,6,0.26,2.77
ORD-100291,2020-01-13,CUST-2816,Customer_413,PROD-357,Office Supplies,Monitor,93.62,3,0.22,73.53
ORD-100292,2020-01-13,CUST-6854,Customer_431,PROD-745,Furniture,Table,20.95,8,0.05,162.62
ORD-100293,2020-01-13,CUST-7709,Customer_30,PROD-733,Furniture,Table,289.9,5,0,185.66
ORD-100294,2020-01-13,CUST-1569,Customer_115,PROD-430,Furniture,Laptop,263.53,3,0.29,38.18
ORD-100295,2020-01-13,CUST-6442,Customer_90,PROD-600,Office Supplies,Laptop,347.93,8,0.19,-21.51
ORD-100296,2020-01-13,CUST-2895,Customer_212,PROD-782,Technology,Phone,328.41,8,0.14,152.42
ORD-100297,2020-01-13,CUST-3733,Customer_38,PROD-309,Furniture,Desk,449.77,2,0.28,-22.31
ORD-100298,2020-01-13,CUST-4863,Customer_83,PROD-907,Technology,Laptop,235.14,5,0.11,144.82
ORD-100299,2020-01-13,CUST-8455,Customer_27,PROD-188,Furniture,Printer,14.1,3,0.22,122.25
ORD-100300,2020-01-13,CUST-5014,Customer_217,PROD-778,Office Supplies,Chair,319.02,7,0.2,94.39
ORD-100301,2020-01-13,CUST-2686,Customer_360,PROD-127,Furniture,Table,340.81,2,0.2,184.87
ORD-100302,2020-01-13,CUST-4009,Customer_486,PROD-337,Office Supplies,Printer,265.53,9,0.2,30.6
ORD-100303,2020-01-13,CUST-8806,Customer_372,PROD-435,Technology,Table,347.76,2,0,-26.67
ORD-100304,2020-01-13,CUST-1154,Customer_215,PROD-162,Office Supplies,Chair,168.56,2,0.25,195.4
ORD-100305,2020-01-13,CUST-2409,Customer_221,PROD-866,Technology,Printer,82.92,6,0.28,60.29
ORD-100306,2020-01-13,CUST-1784,Customer_15,PROD-652,Office Supplies,Table,335.63,3,0.13,58.35
ORD-100307,2020-01-13,CUST-9096,Customer_443,PROD-599,Furniture,Laptop,130.14,3,0.17,-27.62
ORD-100308,2020-01-13,CUST-8560,Customer_259,PROD-640,Furniture,Desk,233.59,2,0.1,135.89
ORD-100309,2020-01-13,CUST-8343,Customer_266,PROD-890,Office Supplies,Laptop,250.9,5,0.24,130.03
ORD-100310,2020-01-13,CUST-8206,Customer_463,PROD-568,Technology,Monitor,243.83,5,0.22,-13.68
ORD-100311,2020-01-13,CUST-6596,Customer_120,PROD-691,Technology,Table,303.24,7,0.22,8.45
ORD-100312,2020-01-14,CUST-6801,Customer_464,PROD-150,Technology,Phone,24.43,8,0.22,-45.9
ORD-100313,2020-01-14,CUST-3806,Customer_401,PROD-211,Office Supplies,Printer,494.94,8,0.07,172.43
ORD-100314,2020-01-14,CUST-1537,Customer_128,PROD-972,Office Supplies,Desk,360.99,3,0.03,11.13
ORD-100315,2020-01-14,CUST-6986,Customer_211,PROD-400,Office Supplies,Printer,218.44,6,0.09,181.76
ORD-100316,2020-01-14,CUST-2841,Customer_11,PROD-189,Office Supplies,Phone,103.75,5,0.17,92.79
ORD-100317,2020-01-14,CUST-9716,Customer_176,PROD-328,Technology,Phone,49.29,4,0.12,56.35
ORD-100318,2020-01-14,CUST-7971,Customer_133,PROD-249,Technology,Phone,339.37,6,0.07,-48.04
ORD-100319,2020-01-14,CUST-6625,Customer_325,PROD-854,Office Supplies,Table,165.31,4,0.01,-26.93
ORD-100320,2020-01-14,CUST-3950,Customer_320,PROD-237,Office Supplies,Laptop,122.44,8,0.04,-10.33
ORD-100321,2020-01-14,CUST-8992,Customer_14,PROD-234,Technology,Table,196.18,9,0.03,-23.58
ORD-100322,2020-01-14,CUST-5780,Customer_50,PROD-556,Technology,Laptop,300.53,1,0.29,14.05
ORD-100323,2020-01-14,CUST-3368,Customer_410,PROD-700,Furniture,Desk,339.14,1,0.23,-11.35
ORD-100324,2020-01-14,CUST-7655,Customer_72,PROD-593,Office Supplies,Phone,326.13,4,0.04,115.96
ORD-100325,2020-01-14,CUST-9173,Customer_69,PROD-626,Furniture,Monitor,433,6,0.14,24.26
ORD-100326,2020-01-14,CUST-5495,Customer_391,PROD-432,Technology,Laptop,117.19,8,0.2,129.57
ORD-100327,2020-01-14,CUST-7002,Customer_383,PROD-461,Technology,Chair,322.01,1,0.29,-16.13
ORD-100328,2020-01-14,CUST-7614,Customer_16,PROD-273,Office Supplies,Monitor,59.55,3,0.08,2.28
ORD-100329,2020-01-14,CUST-6919,Customer_439,PROD-701,Furniture,Chair,278.49,4,0.08,146.86
ORD-100330,2020-01-14,CUST-1853,Customer_334,PROD-312,Technology,Laptop,296.14,2,0.17,108.52
ORD-100331,2020-01-14,CUST-5146,Customer_357,PROD-442,Furniture,Monitor,115.96,9,0.26,-25.89
ORD-100332,2020-01-14,CUST-4769,Customer_56,PROD-160,Furniture,Monitor,201.93,3,0.08,189.85
ORD-100333,2020-01-14,CUST-1574,Customer_105,PROD-975,Furniture,Desk,415.32,4,0.04,140.63
ORD-100334,2020-01-14,CUST-2148,Customer_132,PROD-831,Furniture,Printer,82.72,4,0.08,88.16
ORD-100335,2020-01-14,CUST-7293,Customer_484,PROD-160,Furniture,Table,222.91,1,0.13,35.73
ORD-100336,2020-01-15,CUST-7457,Customer_48,PROD-918,Office Supplies,Phone,467.04,5,0.11,-26.51
ORD-100337,2020-01-15,CUST-8509,Customer_248,PROD-777,Office Supplies,Laptop,257.01,5,0.26,39.55
ORD-100338,2020-01-15,CUST-5777,Customer_273,PROD-623,Furniture,Desk,365.32,2,0.28,30.76
ORD-100339,2020-01-15,CUST-4854,Customer_111,PROD-315,Office Supplies,Monitor,415.16,1,0.11,-30.41
ORD-100340,2020-01-15,CUST-3491,Customer_420,PROD-688,Technology,Table,109.85,5,0.25,145.94
ORD-100341,2020-01-15,CUST-4124,Customer_326,PROD-843,Furniture,Printer,116.93,5,0.02,53.83
ORD-100342,2020-01-15,CUST-6691,Customer_336,PROD-723,Office Supplies,Desk,381.71,7,0.17,172.38
ORD-100343,2020-01-15,CUST-4051,Customer_349,PROD-677,Office Supplies,Printer,379.12,2,0.25,-10.51
ORD-100344,2020-01-15,CUST-1004,Customer_484,PROD-793,Technology,Chair,39.49,8,0.13,29.39
ORD-100345,2020-01-15,CUST-6222,Customer_38,PROD-522,Technology,Table,168.02,5,0.04,19.76
ORD-100346,2020-01-15,CUST-6315,Customer_357,PROD-815,Technology,Table,205.28,5,0.09,166.29
ORD-100347,2020-01-15,CUST-5869,Customer_240,PROD-522,Technology,Printer,416.23,9,0.15,76.93
ORD-100348,2020-01-15,CUST-1876,Customer_318,PROD-470,Furniture,Chair,216.71,2,0.25,-14.54
ORD-100349,2020-01-15,CUST-8027,Customer_121,PROD-305,Office Supplies,Phone,463.71,2,0.22,39.36
ORD-100350,2020-01-15,CUST-5142,Customer_48,PROD-385,Office Supplies,Laptop,498.34,5,0.03,185.8
ORD-100351,2020-01-15,CUST-7966,Customer_10,PROD-204,Technology,Monitor,392.56,1,0.16,87.87
ORD-100352,2020-01-15,CUST-8079,Customer_233,PROD-853,Office Supplies,Chair,336.53,5,0.26,-40.82
ORD-100353,2020-01-15,CUST-8987,Customer_36,PROD-846,Office Supplies,Desk,202.03,5,0.17,-35.54
ORD-100354,2020-01-15,CUST-7799,Customer_413,PROD-787,Office Supplies,Printer,42.85,8,0.02,8.92
ORD-100355,2020-01-15,CUST-5465,Customer_462,PROD-822,Technology,Table,290.84,6,0.25,105.33
ORD-100356,2020-01-15,CUST-1635,Customer_4,PROD-642,Office Supplies,Desk,187.24,6,0.27,11.32
ORD-100357,2020-01-15,CUST-2693,Customer_44,PROD-846,Office Supplies,Table,181.94,5,0.12,162.53
ORD-100358,2020-01-15,CUST-5752,Customer_56,PROD-341,Office Supplies,Chair,346.98,5,0.09,107.36
ORD-100359,2020-01-15,CUST-9311,Customer_42,PROD-590,Furniture,Table,237.18,8,0.16,25.18
ORD-100360,2020-01-16,CUST-1830,Customer_255,PROD-764,Furniture,Monitor,378.53,1,0.3,48.48
ORD-100361,2020-01-16,CUST-6177,Customer_228,PROD-807,Office Supplies,Table,205.1,9,0.25,43.81
ORD-100362,2020-01-16,CUST-9932,Customer_114,PROD-597,Office Supplies,Monitor,83.92,6,0.24,28.55
ORD-100363,2020-01-16,CUST-9308,Customer_237,PROD-534,Office Supplies,Table,236.06,9,0.06,107.47
ORD-100364,2020-01-16,CUST-6949,Customer_397,PROD-880,Office Supplies,Table,476,2,0.27,0.42
ORD-100365,2020-01-16,CUST-3838,Customer_174,PROD-583,Office Supplies,Monitor,402.75,3,0.17,23.03
ORD-100366,2020-01-16,CUST-2150,Customer_255,PROD-546,Office Supplies,Monitor,110.82,1,0.28,-28.69
ORD-100367,2020-01-16,CUST-8560,Customer_466,PROD-483,Furniture,Desk,201.74,5,0.2,44.01
ORD-100368,2020-01-16,CUST-2931,Customer_417,PROD-609,Technology,Printer,464.62,2,0.25,-33.9
ORD-100369,2020-01-16,CUST-2664,Customer_277,PROD-269,Office Supplies,Laptop,70.61,1,0.05,-45.52
ORD-100370,2020-01-16,CUST-2081,Customer_464,PROD-968,Office Supplies,Desk,134.44,9,0.21,111.49
ORD-100371,2020-01-16,CUST-1512,Customer_335,PROD-422,Office Supplies,Phone,138.49,9,0.08,-9.39
ORD-100372,2020-01-16,CUST-8805,Customer_441,PROD-947,Technology,Printer,289.76,6,0.05,-41.2
ORD-100373,2020-01-16,CUST-6237,Customer_69,PROD-573,Office Supplies,Printer,211.26,8,0.17,-32.92
ORD-100374,2020-01-16,CUST-1559,Customer_326,PROD-331,Office Supplies,Monitor,49.14,9,0.18,-0.2
ORD-100375,2020-01-16,CUST-4672,Customer_230,PROD-795,Technology,Phone,318.3,5,0.15,130.22
ORD-100376,2020-01-16,CUST-8404,Customer_67,PROD-458,Office Supplies,Monitor,58.55,2,0.03,-47.03
ORD-100377,2020-01-16,CUST-4343,Customer_304,PROD-374,Technology,Monitor,307.14,4,0.07,131.63
ORD-100378,2020-01-16,CUST-5070,Customer_460,PROD-131,Technology,Chair,258.43,3,0.07,99.26
ORD-100379,2020-01-16,CUST-1580,Customer_484,PROD-276,Office Supplies,Phone,251.9,7,0.09,78.48
ORD-100380,2020-01-16,CUST-8004,Customer_417,PROD-164,Furniture,Chair,43.07,8,0.19,177.32
ORD-100381,2020-01-16,CUST-9130,Customer_36,PROD-809,Furniture,Laptop,323.22,5,0.13,157.4
ORD-100382,2020-01-16,CUST-4147,Customer_417,PROD-126,Office Supplies,Chair,221.35,2,0.29,54.69
ORD-100383,2020-01-16,CUST-5249,Customer_159,PROD-762,Technology,Monitor,211.44,9,0,-48.32
ORD-100384,2020-01-17,CUST-2679,Customer_149,PROD-914,Technology,Laptop,302.26,1,0.06,127.64
ORD-100385,2020-01-17,CUST-4506,Customer_27,PROD-578,Technology,Laptop,307.06,5,0.17,-38.07
ORD-100386,2020-01-17,CUST-8253,Customer_475,PROD-367,Office Supplies,Table,17.37,3,0.26,19.51
ORD-100387,2020-01-17,CUST-3744,Customer_72,PROD-696,Furniture,Table,71.36,8,0.01,73.26
ORD-100388,2020-01-17,CUST-6188,Customer_248,PROD-165,Technology,Phone,125.89,8,0.27,-25.16
ORD-100389,2020-01-17,CUST-3141,Customer_101,PROD-232,Technology,Monitor,342.21,1,0.15,119.82
ORD-100390,2020-01-17,CUST-7617,Customer_190,PROD-465,Office Supplies,Laptop,292.6,4,0.24,30.34
ORD-100391,2020-01-17,CUST-3479,Customer_96,PROD-181,Furniture,Monitor,381.24,8,0.28,40.42
ORD-100392,2020-01-17,CUST-7484,Customer_384,PROD-992,Furniture,Chair,372.9,9,0.06,112.08
ORD-100393,2020-01-17,CUST-8421,Customer_282,PROD-930,Office Supplies,Desk,428.06,9,0.18,49.56
ORD-100394,2020-01-17,CUST-5452,Customer_322,PROD-427,Furniture,Table,194.64,2,0.27,6.14
ORD-100395,2020-01-17,CUST-6881,Customer_396,PROD-197,Office Supplies,Printer,179.08,9,0.25,-5.81
ORD-100396,2020-01-17,CUST-7665,Customer_278,PROD-684,Technology,Printer,417.2,8,0.16,131.01
ORD-100397,2020-01-17,CUST-3849,Customer_17,PROD-426,Office Supplies,Chair,126.42,9,0.28,137.65
ORD-100398,2020-01-17,CUST-8390,Customer_263,PROD-641,Technology,Table,235.97,9,0.21,-1.07
ORD-100399,2020-01-17,CUST-7905,Customer_107,PROD-224,Office Supplies,Desk,105.22,3,0.16,29.75
ORD-100400,2020-01-17,CUST-3489,Customer_68,PROD-309,Technology,Monitor,457.78,5,0.02,189.15
ORD-100401,2020-01-17,CUST-5611,Customer_128,PROD-883,Technology,Laptop,209.82,3,0.15,196.06
ORD-100402,2020-01-17,CUST-3839,Customer_293,PROD-824,Office Supplies,Table,114.12,6,0.13,96.33
ORD-100403,2020-01-17,CUST-9527,Customer_294,PROD-232,Technology,Chair,349.09,5,0.09,139.24
ORD-100404,2020-01-17,CUST-6878,Customer_96,PROD-602,Furniture,Monitor,129.88,2,0.28,137.06
ORD-100405,2020-01-17,CUST-7303,Customer_395,PROD-256,Office Supplies,Laptop,472.32,3,0.28,48.89
ORD-100406,2020-01-17,CUST-1851,Customer_1,PROD-658,Furniture,Table,190.13,7,0.1,-37.89
ORD-100407,2020-01-17,CUST-2687,Customer_409,PROD-968,Technology,Phone,335.67,5,0.13,135.18
ORD-100408,2020-01-18,CUST-7833,Customer_298,PROD-974,Technology,Desk,179.17,3,0.23,-16.06
ORD-100409,2020-01-18,CUST-3427,Customer_180,PROD-481,Technology,Printer,405.55,4,0.25,22.62
ORD-100410,2020-01-18,CUST-5000,Customer_408,PROD-121,Office Supplies,Chair,449.49,6,0.03,28.89
ORD-100411,2020-01-18,CUST-6052,Customer_181,PROD-694,Technology,Printer,396.08,8,0.15,37.27
ORD-100412,2020-01-18,CUST-3738,Customer_235,PROD-518,Furniture,Monitor,425.76,7,0.27,66.42
ORD-100413,2020-01-18,CUST-6732,Customer_440,PROD-571,Furniture,Laptop,59.92,3,0.2,75.4
ORD-100414,2020-01-18,CUST-6387,Customer_319,PROD-333,Office Supplies,Laptop,462.79,2,0.16,70.88
ORD-100415,2020-01-18,CUST-9002,Customer_337,PROD-671,Furniture,Phone,315.91,3,0.22,-9.29
ORD-100416,2020-01-18,CUST-6536,Customer_8,PROD-553,Office Supplies,Laptop,435.92,5,0.2,112.2
ORD-100417,2020-01-18,CUST-4913,Customer_443,PROD-799,Office Supplies,Laptop,345.37,7,0.28,147.56
ORD-100418,2020-01-18,CUST-2066,Customer_429,PROD-669,Technology,Monitor,108.91,8,0.27,65.44
ORD-100419,2020-01-18,CUST-8723,Customer_27,PROD-870,Furniture,Printer,308.68,6,0.12,159.58
ORD-100420,2020-01-18,CUST-5380,Customer_308,PROD-261,Furniture,Printer,54.56,2,0.01,61.06
ORD-100421,2020-01-18,CUST-5107,Customer_146,PROD-400,Furniture,Chair,350.9,2,0.1,92.08
ORD-100422,2020-01-18,CUST-6726,Customer_91,PROD-405,Technology,Chair,210.41,5,0.06,-32.61
ORD-100423,2020-01-18,CUST-4373,Customer_342,PROD-101,Office Supplies,Laptop,84.35,5,0.04,-13.29
ORD-100424,2020-01-18,CUST-9945,Customer_272,PROD-370,Furniture,Table,489.82,1,0.27,141.83
ORD-100425,2020-01-18,CUST-3082,Customer_322,PROD-520,Furniture,Desk,451.53,1,0.21,12.29
ORD-100426,2020-01-18,CUST-9967,Customer_5,PROD-242,Furniture,Chair,447.84,9,0.01,-26.56
ORD-100427,2020-01-18,CUST-7748,Customer_82,PROD-799,Furniture,Laptop,396.52,7,0.28,92.06
ORD-100428,2020-01-18,CUST-1417,Customer_387,PROD-963,Technology,Table,349.07,8,0.27,-26.4
ORD-100429,2020-01-18,CUST-9306,Customer_219,PROD-952,Office Supplies,Table,330.99,5,0.28,121.02
ORD-100430,2020-01-18,CUST-9808,Customer_118,PROD-835,Furniture,Printer,61.99,3,0.25,122.29
ORD-100431,2020-01-18,CUST-4974,Customer_81,PROD-978,Furniture,Table,451.28,3,0.02,63.26
ORD-100432,2020-01-19,CUST-4267,Customer_464,PROD-791,Office Supplies,Phone,441.75,3,0.19,121.44
ORD-100433,2020-01-19,CUST-1825,Customer_70,PROD-634,Technology,Printer,376.45,1,0.02,149.84
ORD-100434,2020-01-19,CUST-8668,Customer_115,PROD-966,Technology,Printer,464.38,3,0.21,-0.58
ORD-100435,2020-01-19,CUST-6745,Customer_263,PROD-136,Technology,Phone,281.01,2,0.06,112.38
ORD-100436,2020-01-19,CUST-1412,Customer_306,PROD-206,Technology,Monitor,229.34,8,0.28,123.09
ORD-100437,2020-01-19,CUST-8543,Customer_142,PROD-396,Furniture,Monitor,484.29,6,0.28,-1.39
ORD-100438,2020-01-19,CUST-8587,Customer_422,PROD-840,Office Supplies,Printer,237.42,5,0.18,131.72
ORD-100439,2020-01-19,CUST-1728,Customer_488,PROD-924,Office Supplies,Chair,324.25,1,0.23,129.89
ORD-100440,2020-01-19,CUST-8164,Customer_207,PROD-196,Office Supplies,Printer,192.8,2,0.26,-10.69
ORD-100441,2020-01-19,CUST-9867,Customer_111,PROD-380,Technology,Phone,321.8,2,0.12,29.36
ORD-100442,2020-01-19,CUST-6988,Customer_303,PROD-209,Technology,Laptop,362.85,7,0.17,185.29
ORD-100443,2020-01-19,CUST-3504,Customer_112,PROD-648,Office Supplies,Laptop,316.08,7,0.05,-32.21
ORD-100444,2020-01-19,CUST-3967,Customer_417,PROD-651,Furniture,Laptop,262.14,6,0.3,7.24
ORD-100445,2020-01-19,CUST-3786,Customer_43,PROD-696,Technology,Monitor,157.05,8,0.28,94.7
ORD-100446,2020-01-19,CUST-2122,Customer_347,PROD-913,Furniture,Phone,325.48,4,0.15,192.18
ORD-100447,2020-01-19,CUST-5079,Customer_285,PROD-287,Office Supplies,Phone,455.13,9,0.17,14.29
ORD-100448,2020-01-19,CUST-2571,Customer_128,PROD-851,Technology,Chair,13.39,8,0.13,154.2
ORD-100449,2020-01-19,CUST-6073,Customer_185,PROD-969,Furniture,Phone,75.63,3,0,41.84
ORD-100450,2020-01-19,CUST-6104,Customer_229,PROD-587,Technology,Table,68.69,3,0.07,38.12
ORD-100451,2020-01-19,CUST-3143,Customer_389,PROD-453,Office Supplies,Laptop,462.37,9,0.03,199.01
ORD-100452,2020-01-19,CUST-7806,Customer_221,PROD-118,Office Supplies,Phone,334.75,9,0.1,154.3
ORD-100453,2020-01-19,CUST-8357,Customer_352,PROD-958,Office Supplies,Desk,476.38,5,0.07,12.13
ORD-100454,2020-01-19,CUST-4440,Customer_444,PROD-492,Furniture,Monitor,295.58,1,0.23,-3.59
ORD-100455,2020-01-19,CUST-4766,Customer_117,PROD-936,Technology,Printer,236.25,3,0.15,-28.98
ORD-100456,2020-01-20,CUST-6644,Customer_70,PROD-360,Technology,Chair,398.25,5,0.25,70.68
ORD-100457,2020-01-20,CUST-3914,Customer_386,PROD-509,Technology,Laptop,88.86,4,0.19,33.63
ORD-100458,2020-01-20,CUST-5968,Customer_70,PROD-502,Office Supplies,Table,196.86,4,0.2,45.21
ORD-100459,2020-01-20,CUST-6917,Customer_110,PROD-769,Furniture,Table,238.47,1,0.26,57.85
ORD-100460,2020-01-20,CUST-9787,Customer_427,PROD-583,Office Supplies,Laptop,156.24,6,0.25,197.76
ORD-100461,2020-01-20,CUST-1728,Customer_132,PROD-403,Office Supplies,Table,191.93,4,0.02,-49.28
ORD-100462,2020-01-20,CUST-2365,Customer_56,PROD-723,Furniture,Desk,48.27,1,0.17,56.52
ORD-100463,2020-01-20,CUST-5492,Customer_477,PROD-755,Office Supplies,Chair,107.01,6,0.12,-33.76
ORD-100464,2020-01-20,CUST-1698,Customer_443,PROD-867,Office Supplies,Monitor,174.39,5,0.18,118.25
ORD-100465,2020-01-20,CUST-8186,Customer_89,PROD-117,Technology,Printer,399.99,5,0.26,-37.39
ORD-100466,2020-01-20,CUST-1395,Customer_137,PROD-283,Furniture,Chair,99.42,2,0,141.71
ORD-100467,2020-01-20,CUST-8400,Customer_131,PROD-504,Furniture,Chair,179.85,1,0,166.95
ORD-100468,2020-01-20,CUST-9082,Customer_218,PROD-898,Technology,Monitor,41.81,7,0.02,192.7
ORD-100469,2020-01-20,CUST-5171,Customer_176,PROD-996,Furniture,Laptop,282.98,5,0.26,-19.78
ORD-100470,2020-01-20,CUST-5360,Customer_171,PROD-230,Technology,Phone,309.51,3,0.11,194.72
ORD-100471,2020-01-20,CUST-3502,Customer_475,PROD-578,Office Supplies,Printer,434.1,6,0.11,53.08
ORD-100472,2020-01-20,CUST-1717,Customer_100,PROD-892,Furniture,Chair,411.37,3,0.1,108.14
ORD-100473,2020-01-20,CUST-3782,Customer_480,PROD-856,Furniture,Desk,149.84,6,0.07,-49.99
ORD-100474,2020-01-20,CUST-5946,Customer_129,PROD-107,Office Supplies,Monitor,77.11,6,0.01,42.56
ORD-100475,2020-01-20,CUST-6486,Customer_57,PROD-804,Office Supplies,Laptop,86.48,9,0.27,38.22
ORD-100476,2020-01-20,CUST-9335,Customer_181,PROD-417,Furniture,Phone,484.79,8,0.07,75.95
ORD-100477,2020-01-20,CUST-5980,Customer_246,PROD-490,Furniture,Phone,339.88,1,0.27,-16.85
ORD-100478,2020-01-20,CUST-8266,Customer_144,PROD-618,Furniture,Laptop,30.86,7,0.29,122.55
ORD-100479,2020-01-20,CUST-5491,Customer_51,PROD-235,Technology,Chair,77.02,9,0.17,98.93
ORD-100480,2020-01-21,CUST-8192,Customer_368,PROD-630,Furniture,Monitor,248.04,2,0.11,3.12
ORD-100481,2020-01-21,CUST-6588,Customer_459,PROD-750,Furniture,Table,111.84,9,0.23,195.91
ORD-100482,2020-01-21,CUST-8651,Customer_218,PROD-466,Office Supplies,Laptop,403.79,6,0.01,-48.6
ORD-100483,2020-01-21,CUST-4636,Customer_104,PROD-588,Office Supplies,Table,290.88,3,0.28,33.98
